index,seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,ghazard,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,energy,maxenergy
1082,a,a,N,4350.0,22.0,48.0,-45.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,a,a,N,5090.0,35.0,63.0,-12.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,a,a,N,2440.0,16.0,-27.0,-60.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,a,a,N,950.0,46.0,-68.0,15.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,a,a,N,2440.0,63.0,-10.0,58.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,a,a,N,1820.0,55.0,-34.0,38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,a,a,N,1650.0,46.0,-37.0,15.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,a,a,N,4310.0,66.0,83.0,65.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,a,a,N,4200.0,74.0,54.0,85.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,a,b,N,7130.0,105.0,134.0,142.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,a,b,N,5630.0,98.0,64.0,86.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,a,b,N,5660.0,118.0,59.0,95.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,a,b,N,7190.0,123.0,98.0,79.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,a,b,N,6220.0,111.0,52.0,40.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,a,b,N,4030.0,127.0,-13.0,48.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,a,b,N,8670.0,151.0,-25.0,-58.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,a,b,N,7510.0,169.0,-35.0,-53.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,a,b,N,3110.0,164.0,-73.0,-54.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,a,b,N,5550.0,168.0,-52.0,-53.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,a,b,N,7560.0,133.0,-34.0,-47.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
1102,a,a,N,3610.0,154.0,-67.0,-55.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,a,a,N,4490.0,177.0,-60.0,-49.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,a,a,N,3100.0,184.0,-72.0,-47.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,a,a,W,18470.0,525.0,-46.0,-41.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,a,a,W,17220.0,529.0,-50.0,-41.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,a,a,W,25010.0,524.0,-27.0,-41.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,a,a,W,17540.0,252.0,-23.0,-48.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,a,a,W,15170.0,414.0,-56.0,-54.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,a,a,W,103380.0,2701.0,193.0,187.0,a,1.0,0.0,0.0,0.0,1.0,200000.0,200000.0
1112,a,a,W,38230.0,835.0,61.0,63.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,a,a,W,43380.0,693.0,83.0,36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,a,a,W,26450.0,529.0,12.0,3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,a,a,W,27450.0,512.0,16.0,0.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1116,a,a,W,25750.0,494.0,9.0,-3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,a,a,W,23310.0,242.0,-2.0,-53.0,a,1.0,1.0,0.0,0.0,0.0,700.0,700.0
1118,b,a,W,26170.0,388.0,23.0,-19.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,b,a,W,42450.0,429.0,99.0,-10.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,b,a,W,63560.0,317.0,198.0,-33.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,b,a,W,58720.0,513.0,175.0,8.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,b,a,W,31010.0,512.0,45.0,7.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,b,a,W,31450.0,286.0,47.0,-40.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,b,a,W,31310.0,504.0,47.0,6.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,b,a,W,27020.0,294.0,334.0,-5.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,a,a,N,10160.0,278.0,-5.0,15.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,a,a,N,18820.0,299.0,75.0,24.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
1128,a,a,N,13780.0,289.0,28.0,20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,a,a,W,14080.0,172.0,-38.0,-65.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,a,a,W,11690.0,235.0,-48.0,-52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,a,a,W,33500.0,231.0,48.0,-53.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,a,a,W,58190.0,419.0,158.0,-14.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,a,a,W,31390.0,362.0,39.0,-26.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,a,b,W,25850.0,476.0,1.0,-6.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,a,b,W,23040.0,392.0,-10.0,-22.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,a,b,W,15300.0,295.0,-40.0,-41.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,a,b,W,14050.0,228.0,-45.0,-55.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,a,b,W,9450.0,209.0,-63.0,-59.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,a,b,W,36250.0,361.0,42.0,-28.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,a,b,W,24570.0,327.0,-4.0,-35.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,a,b,W,26860.0,319.0,5.0,-37.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,a,b,W,16000.0,313.0,-38.0,-36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,a,b,W,21860.0,196.0,-16.0,-60.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,a,b,W,12900.0,201.0,-50.0,-59.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,a,b,W,27590.0,314.0,6.0,-35.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,a,b,W,15010.0,368.0,-42.0,-24.0,a,1.0,1.0,0.0,0.0,0.0,800.0,800.0
1147,a,b,W,9970.0,323.0,-62.0,-33.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,a,b,W,18970.0,301.0,-27.0,-38.0,a,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0
1149,a,b,W,13000.0,311.0,-50.0,-36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,a,b,N,14970.0,409.0,39.0,69.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,a,b,N,14390.0,329.0,34.0,36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,a,b,N,6790.0,238.0,-37.0,-2.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,a,b,W,38430.0,406.0,54.0,-10.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,a,b,W,29380.0,381.0,18.0,-15.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,a,b,W,35720.0,306.0,43.0,-32.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,a,b,W,22990.0,395.0,-8.0,-12.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,a,b,W,15190.0,367.0,-39.0,-18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,a,b,W,34750.0,368.0,36.0,-17.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,a,b,W,84880.0,807.0,233.0,82.0,a,1.0,1.0,0.0,0.0,0.0,800.0,800.0
1160,a,b,W,45560.0,591.0,79.0,33.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,a,b,W,36940.0,439.0,45.0,-1.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,a,b,W,28960.0,444.0,14.0,0.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1163,a,b,W,22260.0,493.0,-13.0,11.0,a,1.0,1.0,0.0,0.0,0.0,900.0,900.0
1164,a,b,W,14370.0,338.0,-44.0,-24.0,a,1.0,1.0,0.0,0.0,0.0,400.0,400.0
1165,a,b,W,16480.0,401.0,-35.0,-10.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,a,b,N,14300.0,275.0,33.0,14.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,a,b,N,12280.0,290.0,14.0,20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,a,b,N,11140.0,295.0,4.0,22.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,a,b,N,4500.0,207.0,-58.0,-14.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,a,b,N,7400.0,206.0,-31.0,-15.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,a,b,N,9380.0,234.0,-13.0,-3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,a,b,N,11550.0,204.0,8.0,-16.0,a,1.0,1.0,0.0,0.0,0.0,600.0,600.0
1173,a,b,N,10070.0,243.0,-6.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,a,b,N,5940.0,182.0,-41.0,-21.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,a,b,N,7860.0,165.0,-21.0,-28.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,a,b,N,5420.0,163.0,-46.0,-29.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,a,b,N,7440.0,130.0,-26.0,-43.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,a,b,N,8550.0,205.0,-15.0,-11.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,a,b,N,11150.0,201.0,11.0,-12.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,a,b,N,6510.0,187.0,-35.0,-19.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,a,b,N,5000.0,163.0,-50.0,-29.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,a,b,N,6550.0,163.0,-33.0,-29.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,a,b,N,5880.0,175.0,-40.0,-24.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,a,b,N,8290.0,229.0,-15.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,a,b,N,6790.0,194.0,-30.0,-15.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,a,b,N,7170.0,170.0,-27.0,-26.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,a,b,N,8780.0,226.0,-10.0,-1.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,a,b,W,16980.0,451.0,-30.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,a,b,W,21910.0,695.0,-10.0,-4.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1190,a,b,W,28130.0,304.0,15.0,-28.0,a,1.0,0.0,1.0,0.0,0.0,6000.0,6000.0
1191,a,b,W,28210.0,618.0,15.0,47.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,a,b,W,22130.0,390.0,-10.0,-7.0,a,2.0,1.0,0.0,1.0,0.0,30300.0,30000.0
1194,a,b,N,9860.0,324.0,7.0,46.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,a,b,W,18830.0,201.0,-23.0,-52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,a,b,W,34360.0,604.0,40.0,44.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,a,b,N,15640.0,517.0,67.0,72.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,b,b,N,19760.0,445.0,114.0,101.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,b,b,N,11660.0,330.0,26.0,49.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,b,b,W,17390.0,278.0,-31.0,-32.0,a,1.0,1.0,0.0,0.0,0.0,600.0,600.0
1201,b,b,W,41300.0,336.0,64.0,-17.0,a,1.0,0.0,1.0,0.0,0.0,4000.0,4000.0
1202,b,b,W,26880.0,317.0,6.0,-22.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,b,b,W,30820.0,389.0,22.0,-4.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,b,b,W,20610.0,274.0,-18.0,-33.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,b,b,W,47470.0,466.0,88.0,14.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,b,a,W,87260.0,2457.0,275.0,258.0,a,1.0,0.0,0.0,1.0,0.0,80000.0,80000.0
1208,b,a,W,30060.0,1135.0,29.0,66.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,b,a,N,23670.0,721.0,153.0,140.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1210,b,a,N,15600.0,548.0,67.0,83.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,b,a,W,13520.0,528.0,-42.0,-23.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,b,a,W,16590.0,324.0,61.0,17.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1213,b,a,W,10000.0,208.0,-62.0,-49.0,a,1.0,1.0,0.0,0.0,0.0,500.0,500.0
1214,b,a,W,19140.0,545.0,-10.0,-12.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,b,a,W,34020.0,858.0,60.0,38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,b,a,W,25400.0,810.0,19.0,31.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,b,a,W,19910.0,373.0,-24.0,-2.0,a,1.0,0.0,1.0,0.0,0.0,5000.0,5000.0
1218,b,a,W,15770.0,549.0,-26.0,-12.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,b,a,W,19860.0,300.0,-24.0,-21.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,b,a,W,35130.0,859.0,65.0,38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,b,a,W,26630.0,785.0,25.0,27.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,b,a,N,15280.0,521.0,63.0,74.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,b,a,N,10820.0,524.0,16.0,75.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,b,a,N,7170.0,278.0,-23.0,-7.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,b,a,W,14930.0,244.0,-46.0,-42.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,b,a,W,20670.0,376.0,-25.0,-10.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,b,a,W,17360.0,380.0,-37.0,-9.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,b,a,W,12840.0,350.0,157.0,40.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,b,a,W,28010.0,693.0,23.0,3.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,b,a,N,17620.0,557.0,91.0,151.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1231,b,a,W,12950.0,428.0,-38.0,-31.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,b,a,W,17320.0,586.0,-17.0,-6.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,b,a,W,28610.0,330.0,12.0,-15.0,a,2.0,1.0,1.0,0.0,0.0,6900.0,6000.0
1234,b,a,W,16170.0,414.0,-37.0,6.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,b,a,W,15600.0,274.0,-39.0,-30.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,b,a,W,52360.0,1004.0,150.0,61.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,b,a,W,44960.0,1172.0,115.0,88.0,a,1.0,1.0,0.0,0.0,0.0,200.0,200.0
1238,a,a,W,18580.0,753.0,-7.0,25.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,a,a,N,12240.0,452.0,33.0,104.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,a,a,W,16840.0,318.0,-28.0,-17.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,a,a,W,15820.0,382.0,-32.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,a,a,W,17690.0,284.0,-24.0,-26.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1243,a,a,W,15380.0,251.0,-34.0,-34.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,a,a,N,9540.0,339.0,3.0,53.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,a,a,N,18040.0,317.0,95.0,43.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,a,a,N,8100.0,300.0,-12.0,35.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,a,a,N,8690.0,262.0,-6.0,18.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,a,a,N,7120.0,227.0,-23.0,2.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,a,a,N,8380.0,234.0,-9.0,6.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,a,a,N,5280.0,232.0,-43.0,5.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,a,a,N,6260.0,268.0,-33.0,-11.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,a,a,N,6170.0,187.0,-33.0,-16.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,a,a,N,5510.0,157.0,-40.0,-29.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,a,a,N,5780.0,163.0,-36.0,-25.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,a,a,N,6390.0,138.0,-29.0,-36.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,a,a,N,7340.0,213.0,-19.0,-28.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,a,a,N,17730.0,134.0,97.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,a,a,N,650.0,80.0,-82.0,-28.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,a,a,N,1400.0,58.0,-62.0,-47.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,a,a,N,2390.0,50.0,-73.0,-77.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,a,a,N,5760.0,65.0,-36.0,-70.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,a,a,N,1910.0,87.0,-48.0,-20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,a,a,N,6220.0,76.0,-26.0,-65.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,a,a,N,2770.0,45.0,-67.0,-79.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,a,a,N,2940.0,65.0,-20.0,-40.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,a,a,N,2960.0,91.0,-19.0,-16.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,a,a,N,3990.0,231.0,66.0,98.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,a,a,N,2840.0,115.0,18.0,-1.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,a,a,N,5900.0,63.0,-30.0,-71.0,a,1.0,0.0,1.0,0.0,0.0,2000.0,2000.0
1270,a,a,N,6980.0,37.0,-10.0,-81.0,a,1.0,1.0,0.0,0.0,0.0,300.0,300.0
1271,a,a,N,3540.0,186.0,62.0,74.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,a,a,W,10360.0,131.0,76.0,-49.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,a,a,W,8820.0,243.0,50.0,-5.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,a,a,W,2880.0,92.0,-74.0,-67.0,a,1.0,0.0,1.0,0.0,0.0,2000.0,2000.0
1275,a,a,W,15470.0,286.0,163.0,12.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,a,a,W,15120.0,166.0,-35.0,-58.0,a,1.0,0.0,1.0,0.0,0.0,3000.0,3000.0
1277,a,a,W,14140.0,200.0,-39.0,-50.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,a,a,W,8180.0,136.0,-64.0,-66.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,a,a,W,16360.0,149.0,-28.0,-63.0,a,1.0,1.0,0.0,0.0,0.0,800.0,800.0
1280,a,a,W,8450.0,121.0,-63.0,-70.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,a,a,W,7090.0,124.0,-69.0,-69.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,a,a,W,15160.0,180.0,-33.0,-55.0,a,1.0,1.0,0.0,0.0,0.0,500.0,500.0
1283,a,a,W,22140.0,190.0,-2.0,-53.0,a,1.0,0.0,1.0,0.0,0.0,2000.0,2000.0
1284,a,a,W,17710.0,191.0,-22.0,-52.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,a,a,W,16430.0,213.0,-27.0,-47.0,a,1.0,0.0,1.0,0.0,0.0,6000.0,6000.0
1286,a,a,W,38820.0,647.0,259.0,137.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,a,a,W,27540.0,291.0,28.0,-24.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,a,a,W,21280.0,217.0,-1.0,-43.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,a,a,W,11570.0,166.0,-46.0,-56.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,a,a,W,12350.0,296.0,101.0,21.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,a,a,W,18850.0,215.0,-13.0,-43.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,a,a,N,14000.0,160.0,81.0,-20.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,a,a,N,12470.0,124.0,61.0,-38.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,a,a,W,7100.0,227.0,-37.0,-19.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,a,a,W,6020.0,129.0,-71.0,-64.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,a,a,W,17800.0,436.0,58.0,56.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,a,a,W,20500.0,717.0,82.0,157.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,a,a,W,23210.0,264.0,12.0,-27.0,a,1.0,1.0,0.0,0.0,0.0,900.0,900.0
1299,a,a,W,14070.0,504.0,25.0,81.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,a,a,W,24100.0,197.0,16.0,-45.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,a,a,W,15380.0,418.0,37.0,50.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,a,a,W,33560.0,590.0,194.0,111.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,a,a,W,38560.0,741.0,237.0,166.0,a,1.0,0.0,1.0,0.0,0.0,7000.0,7000.0
1304,a,a,W,11440.0,505.0,0.0,81.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,a,a,W,11720.0,178.0,-39.0,-47.0,a,1.0,1.0,0.0,0.0,0.0,700.0,700.0
1306,a,a,W,12740.0,203.0,-33.0,-39.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,a,a,W,19820.0,527.0,73.0,89.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,a,a,W,12400.0,402.0,9.0,44.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,a,a,W,22900.0,332.0,20.0,-1.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,a,b,W,11320.0,472.0,-6.0,56.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,a,b,W,14770.0,241.0,-19.0,-24.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,a,b,W,18170.0,408.0,50.0,35.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,a,b,W,19300.0,509.0,60.0,69.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,a,b,W,16640.0,407.0,38.0,35.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,a,b,W,12370.0,346.0,2.0,15.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,a,b,W,20720.0,284.0,13.0,-11.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,a,b,W,12430.0,187.0,-32.0,-41.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,a,b,W,6360.0,274.0,-51.0,-16.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,a,b,W,7600.0,246.0,-42.0,-25.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,a,b,W,8690.0,251.0,-34.0,-23.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,a,b,W,10980.0,327.0,-16.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,a,b,W,16110.0,402.0,23.0,23.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,a,b,W,38880.0,689.0,197.0,110.0,b,1.0,0.0,1.0,0.0,0.0,2000.0,2000.0
1324,a,b,W,36230.0,822.0,177.0,151.0,b,1.0,0.0,1.0,0.0,0.0,8000.0,8000.0
1325,a,b,W,23800.0,540.0,82.0,65.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,a,b,W,17590.0,500.0,36.0,53.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
