index,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts/b_avg,fwd_pkts/b_avg,fwd_blk_rate_avg,bwd_byts/b_avg,bwd_pkts/b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,anomaly
48,443,6,3596505,11,12,2007,4434,1078,0,182.4545454545,315.1229485888,1460,0,369.5,539.4796314295,1790.9053372649,6.3950974627,163477.5,707298.743869119,3329019,0,267300,26730.0,28034.8262226348,73184,39,3551425,322856.818181818,1006429.78606228,3356570,0,0,0,0,0,232,252,3.0585248735,3.3365725892,0,1460,268.375,440.8682946877,194364.853260869,0,0,1,1,0,0,0,1,1,280.0434782609,182.4545454545,369.5,0,0,0,0,0,0,11,2007,12,4434,8192,8003,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
49,443,6,103,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.4757281553,103.0,0.0,103,103,103,103.0,0.0,103,103,0,0.0,0.0,0,0,0,0,0,0,40,0,19417.4757281553,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
50,443,6,20755880,6,8,707,3695,386,0,117.8333333333,158.9470561749,1460,0,461.875,652.7494460248,212.0844791934,0.6745076576,1596606.15384615,5689414.18429484,20531900,1,141049,28209.8,25110.4859112682,47299,253,20710642,2958663.14285714,7749135.50910378,20531900,1,0,0,0,0,132,172,0.2890747104,0.3854329472,0,1460,293.4666666667,507.5845976874,257642.123809524,0,0,1,1,0,0,0,1,1,314.4285714286,117.8333333333,461.875,0,0,0,0,0,0,6,707,8,3695,8192,7485,3,20,223781.0,0.0,223781,223781,20531900.0,0.0,20531900,20531900,0
51,443,6,253,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,122529.644268775,11857.7075098814,126.5,127.9863273948,217,36,253,126.5,127.9863273948,217,36,0,0.0,0.0,0,0,0,0,0,0,60,0,11857.7075098814,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
52,443,6,96327,8,7,1818,2386,1078,0,227.25,360.6243593706,1460,0,340.8571428571,540.4801657081,43643.0076717847,155.71958018,6880.5,10304.963081709,24320,1,75039,10719.8571428571,11760.9760001537,24340,37,74291,12381.8333333333,13633.01823393,27328,1,0,0,0,0,172,152,83.0504427627,72.6691374173,0,1460,262.75,430.8818090072,185659.133333333,0,0,1,1,0,0,0,1,0,280.2666666667,227.25,340.8571428571,0,0,0,0,0,0,8,1818,7,2386,8192,8192,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,443,6,128,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15625.0,128.0,0.0,128,128,128,128.0,0.0,128,128,0,0.0,0.0,0,0,0,0,0,0,40,0,15625.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
54,443,6,23920560,11,12,2017,4427,1078,0,183.3636363636,315.1752759108,1460,0,368.9166666667,539.6978040505,269.3916864823,0.9615159511,1087298.18181818,5058721.17737258,23736182,1,184377,18437.7,25321.5304568618,82843,47,23897139,2172467.18181818,7171879.5806796,23796469,1,0,0,0,0,232,252,0.4598554549,0.5016604962,0,1460,268.5,440.8583524858,194356.086956522,0,0,1,1,0,0,0,1,1,280.1739130435,183.3636363636,368.9166666667,0,0,0,0,0,0,11,2017,12,4427,8192,8002,6,20,184377.0,0.0,184377,184377,23736182.0,0.0,23736182,23736182,0
55,443,6,250,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8000.0,250.0,0.0,250,250,250,250.0,0.0,250,250,0,0.0,0.0,0,0,0,0,0,0,40,0,8000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
56,0,0,105282970,53,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.5034052516,2024672.5,2949044.58069828,15484315,498405,105282970,2024672.5,2949044.58069828,15484315,498405,0,0.0,0.0,0,0,0,0,0,0,0,0,0.5034052516,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,53,0,0,0,-1,-1,0,0,37240903.0,45574178.9746721,69466714,5015092,15400582.0,118416.344218186,15484315,15316849,0
57,443,6,12141285,6,8,718,3695,388,0,119.6666666667,160.8983115718,1460,0,461.875,652.7494460248,363.4705881626,1.1530904678,933945.0,3320433.32252639,11984750,0,75149,15029.8,13071.7380328708,24766,255,12116785,1730969.28571429,4521586.47168516,11984750,0,0,0,0,0,132,172,0.494181629,0.6589088387,0,1460,294.2,507.5331375529,257589.885714286,0,0,1,1,0,0,0,1,1,315.2142857143,119.6666666667,461.875,0,0,0,0,0,0,6,718,8,3695,8192,7474,3,20,156534.0,0.0,156534,156534,11984750.0,0.0,11984750,11984750,0
58,443,6,214,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9345.7943925234,214.0,0.0,214,214,214,214.0,0.0,214,214,0,0.0,0.0,0,0,0,0,0,0,40,0,9345.7943925234,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
59,443,6,93299,8,8,1818,3898,1078,0,227.25,360.6243593706,1460,0,487.25,639.5062269327,61265.3940556705,171.4916558591,6219.9333333333,10251.8338810093,23961,0,70986,10140.8571428571,12137.7440714021,23983,30,71374,10196.2857142857,12720.0759132206,24453,0,0,0,0,0,172,172,85.7458279296,85.7458279296,0,1460,336.2352941176,510.1254171049,260227.941176471,0,0,1,1,0,0,0,1,1,357.25,227.25,487.25,0,0,0,0,0,0,8,1818,8,3898,8192,8192,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
60,443,6,235,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8510.6382978724,235.0,0.0,235,235,235,235.0,0.0,235,235,0,0.0,0.0,0,0,0,0,0,0,40,0,8510.6382978724,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
61,443,6,44873,9,7,557,3773,206,0,61.8888888889,88.3437100823,1460,0,539.0,655.4329358015,96494.5512891939,356.5618523388,2991.5333333333,4791.659090346,12105,0,44873,5609.125,6295.2256384728,14898,16,32623,5437.1666666667,7464.8705659688,17341,0,0,0,0,0,192,152,200.5660419406,155.9958103982,0,1460,254.7058823529,474.6863128301,225327.095588235,0,0,1,1,0,0,0,1,0,270.625,61.8888888889,539.0,0,0,0,0,0,0,9,557,7,3773,8192,119,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
62,443,6,55963,9,7,557,3773,206,0,61.8888888889,88.3437100823,1460,0,539.0,655.4329358015,77372.5497203509,285.9031860336,3730.8666666667,5529.7071075454,14795,0,55963,6995.375,6845.506136719,15584,16,43394,7232.3333333333,11085.7243095193,27579,0,0,0,0,0,192,152,160.8205421439,125.0826438897,0,1460,254.7058823529,474.6863128301,225327.095588235,0,0,1,1,0,0,0,1,0,270.625,61.8888888889,539.0,0,0,0,0,0,0,9,557,7,3773,8192,119,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
63,49750,6,1362,2,1,38,0,38,0,19.0,26.8700576851,0,0,0.0,0.0,27900.1468428781,2202.6431718062,681.0,931.9667376039,1340,22,1362,1362.0,0.0,1362,1362,0,0.0,0.0,0,0,1,0,0,0,40,20,1468.4287812041,734.2143906021,0,38,19.0,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,123,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
64,49751,6,10857,2,1,38,0,38,0,19.0,26.8700576851,0,0,0.0,0.0,3500.0460532376,276.3194252556,5428.5,7657.2593334691,10843,14,10857,10857.0,0.0,10857,10857,0,0.0,0.0,0,0,1,0,0,0,40,20,184.2129501704,92.1064750852,0,38,19.0,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,123,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
65,80,6,48364,3,4,437,860,437,0,145.6666666667,252.3020676359,860,0,215.0,430.0,26817.4675378381,144.7357538665,8060.6666666667,11988.962368223,23729,1,23903,11951.5,16684.1845020966,23749,154,24635,8211.6666666667,13253.0427198185,23501,1,0,0,0,0,72,92,62.0296087999,82.7061450666,0,860,162.125,320.7787121099,102898.982142857,0,0,1,1,0,0,0,1,1,185.2857142857,145.6666666667,215.0,0,0,0,0,0,0,3,437,4,860,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
66,80,6,48559,3,4,437,860,437,0,145.6666666667,252.3020676359,860,0,215.0,430.0,26709.7757367326,144.1545336601,8093.1666666667,12482.3277863813,24296,0,24262,12131.0,16973.3911756019,24133,129,24440,8146.6666666667,14109.5745624499,24439,0,0,0,0,0,72,92,61.7805144258,82.3740192343,0,860,162.125,320.7787121099,102898.982142857,0,0,1,1,0,0,0,1,1,185.2857142857,145.6666666667,215.0,0,0,0,0,0,0,3,437,4,860,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
67,80,6,203,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9852.2167487685,203.0,0.0,203,203,203,203.0,0.0,203,203,0,0.0,0.0,0,0,0,0,0,0,40,0,9852.2167487685,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
68,80,6,342,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5847.9532163743,342.0,0.0,342,342,342,342.0,0.0,342,342,0,0.0,0.0,0,0,0,0,0,0,40,0,5847.9532163743,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
69,443,6,277858,8,7,541,5010,194,0,67.625,87.8211453548,1420,0,715.7142857143,679.718008757,19977.8304025797,53.9844093026,19847.0,33287.3522897442,88039,0,277858,39694.0,38981.5148499901,89215,22,189657,31609.5,48673.7203950962,100115,0,0,0,0,0,172,152,28.7916849614,25.1927243412,0,1420,346.9375,549.0932487596,301503.395833333,0,0,1,1,0,0,0,1,0,370.0666666667,67.625,715.7142857143,0,0,0,0,0,0,8,541,7,5010,8192,58,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
70,443,6,323376,9,7,506,4471,194,0,56.2222222222,82.2659981064,1430,0,638.7142857143,695.4721931383,15390.7525604869,49.4780070259,21558.4,34980.6271012971,97070,1,323376,40422.0,44746.7983276058,112251,18,226006,37667.6666666667,52999.3255793568,113547,1,0,0,0,0,192,152,27.8313789521,21.6466280738,0,1430,292.7647058824,523.4071705436,273955.066176471,0,0,1,1,0,0,0,1,0,311.0625,56.2222222222,638.7142857143,0,0,0,0,0,0,9,506,7,4471,8192,172,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
71,49780,6,54388,2,1,38,0,38,0,19.0,26.8700576851,0,0,0.0,0.0,698.6835331323,55.1592262999,27194.0,38431.2535574889,54369,19,54388,54388.0,0.0,54388,54388,0,0.0,0.0,0,0,1,0,0,0,40,20,36.7728175333,18.3864087666,0,38,19.0,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
72,445,6,97654,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40.9609437401,32551.3333333333,56099.2060223078,97329,56,97654,48827.0,68671.3821617128,97385,269,0,0.0,0.0,0,0,0,0,0,0,80,32,30.7207078051,10.240235935,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
73,443,6,60115034,8,6,1088,3852,785,0,136.0,272.8175737951,1460,0,642.0,683.6867703854,82.1757831826,0.2328868349,4624233.38461539,16624162.1536498,59952758,1,60115034,8587862.0,22649808.1890538,59952758,748,78703,15740.6,14583.3119969368,30297,1,0,0,0,0,172,132,0.1330781914,0.0998086435,0,1460,329.3333333333,524.5535062817,275156.380952381,0,0,1,1,0,0,0,1,0,352.8571428571,136.0,642.0,0,0,0,0,0,0,8,1088,6,3852,8192,1023,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
74,443,6,10121921,7,8,822,4139,503,0,117.4285714286,186.9080497133,1460,0,517.375,646.7359667703,490.1243548532,1.4819321352,722994.357142857,2670061.42198794,9999622,0,122299,20383.1666666667,25223.3722679317,69120,143,10104772,1443538.85714286,3773016.53076295,9999639,0,0,0,0,0,152,172,0.6915683298,0.7903638054,0,1460,310.0625,505.7799875769,255813.395833333,0,0,1,1,0,0,0,1,1,330.7333333333,117.4285714286,517.375,0,0,0,0,0,0,7,822,8,4139,8192,57,3,20,122299.0,0.0,122299,122299,9999622.0,0.0,9999622,9999622,0
75,443,6,122,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16393.4426229508,122.0,0.0,122,122,122,122.0,0.0,122,122,0,0.0,0.0,0,0,0,0,0,0,40,0,16393.4426229508,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
76,443,6,10169643,8,9,1326,5353,504,0,165.75,220.5076934194,1460,0,594.7777777778,647.9881900501,656.7585509147,1.6716417676,635602.6875,2483241.50497704,9947572,0,222071,31724.4285714286,27121.8394156022,70507,153,10152750,1269093.75,3527595.39337135,9999264,0,0,0,0,0,172,184,0.7866549494,0.8849868181,0,1460,371.0555555556,521.5827126581,272048.526143791,0,0,1,1,0,0,0,1,1,392.8823529412,165.75,594.7777777778,0,0,0,0,0,0,8,1326,9,5353,8192,32160,4,20,222071.0,0.0,222071,222071,9947572.0,0.0,9947572,9947572,0
77,443,6,71,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.014084507,71.0,0.0,71,71,71,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0,0,0,40,0,28169.014084507,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,63098,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
78,443,6,10081564,7,8,853,3643,538,0,121.8571428571,198.7866767596,1460,0,455.375,604.2220352297,445.9625510486,1.4878643829,720111.714285714,2656368.21748418,9949265,0,132299,22049.8333333333,23751.4302930722,67346,206,10065096,1437870.85714286,3775429.1156655,9999702,0,0,0,0,0,152,164,0.694336712,0.7935276709,0,1460,281.0,468.4859300627,219479.066666667,0,0,1,1,0,0,0,1,1,299.7333333333,121.8571428571,455.375,0,0,0,0,0,0,7,853,8,3643,8192,31204,3,20,132299.0,0.0,132299,132299,9949265.0,0.0,9949265,9949265,0
79,443,6,81,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24691.3580246914,81.0,0.0,81,81,81,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0,0,0,40,0,24691.3580246914,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,63337,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,445,6,1178667,7,5,184,170,129,0,26.2857142857,48.3828974112,131,0,34.0,56.7934855419,300.3392815783,10.1809925959,107151.545454545,102303.047039043,212814,36,1178667,196444.5,100101.848723687,272248,1072,967394,241848.5,34555.6394384477,272817,211539,0,0,0,0,152,112,5.9389123476,4.2420802483,0,131,27.2307692308,48.2392541508,2327.0256410257,0,0,0,1,0,0,0,0,0,29.5,26.2857142857,34.0,0,0,0,0,0,0,7,184,5,170,8192,260,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
81,445,6,1135851,7,5,184,170,129,0,26.2857142857,48.3828974112,131,0,34.0,56.7934855419,311.6605963282,10.5647659772,103259.181818182,98355.6046596412,204472,32,1135851,189308.5,96885.3327428874,265338,566,932567,233141.75,33537.9017071233,264976,203772,0,0,0,0,152,112,6.1627801534,4.4019858238,0,131,27.2307692308,48.2392541508,2327.0256410257,0,0,0,1,0,0,0,0,0,29.5,26.2857142857,34.0,0,0,0,0,0,0,7,184,5,170,8192,260,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
82,445,6,1117295,7,5,184,170,129,0,26.2857142857,48.3828974112,131,0,34.0,56.7934855419,316.8366456486,10.7402252762,101572.272727273,96785.5871492144,201765,31,1117295,186215.833333333,95070.7250722675,262498,874,917285,229321.25,33641.6635079678,263094,199696,0,0,0,0,152,112,6.2651314111,4.4750938651,0,131,27.2307692308,48.2392541508,2327.0256410257,0,0,0,1,0,0,0,0,0,29.5,26.2857142857,34.0,0,0,0,0,0,0,7,184,5,170,8192,260,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
83,443,6,82479,9,7,509,4111,194,0,56.5555555556,82.8705483135,1430,0,587.2857142857,654.126571413,56014.2581748081,193.9887728998,5498.6,8044.8406430102,19897,0,82479,10309.875,9233.2242230746,22069,19,54630,9105.0,13843.898136002,32331,0,0,0,0,0,192,152,109.1186847561,84.8700881436,0,1430,271.7647058824,487.9674079039,238112.191176471,0,0,1,1,0,0,0,1,0,288.75,56.5555555556,587.2857142857,0,0,0,0,0,0,9,509,7,4111,8192,172,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
84,49786,6,1273,2,1,38,0,38,0,19.0,26.8700576851,0,0,0.0,0.0,29850.7462686567,2356.637863315,636.5,873.2768747654,1254,19,1273,1273.0,0.0,1273,1273,0,0.0,0.0,0,0,1,0,0,0,40,20,1571.0919088767,785.5459544383,0,38,19.0,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
85,443,6,50923415,11,12,2017,4427,1078,0,183.3636363636,315.1752759108,1460,0,368.9166666667,539.6978040505,126.5429665312,0.4516586329,2314700.68181818,10815841.3780187,50739504,1,183880,18388.0,25082.6726823297,82147,35,50900858,4627350.72727273,15313293.356817,50798654,1,0,0,0,0,232,252,0.2160106505,0.2356479824,0,1460,268.5,440.8583524858,194356.086956522,0,0,1,1,0,0,0,1,1,280.1739130435,183.3636363636,368.9166666667,0,0,0,0,0,0,11,2017,12,4427,8192,8002,6,20,183880.0,0.0,183880,183880,50739504.0,0.0,50739504,50739504,0
86,443,6,247,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8097.1659919028,247.0,0.0,247,247,247,247.0,0.0,247,247,0,0.0,0.0,0,0,0,0,0,0,40,0,8097.1659919028,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
87,123,17,64023654,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9988916284,0.0624769089,21341218.0,36931493.9957757,63986034,18742,64004776,64004776.0,0.0,64004776,64004776,64004912,64004912.0,0.0,64004912,64004912,0,0,0,0,16,16,0.0312384545,0.0312384545,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,0,0,0,0,0,0,2,96,2,96,-1,-1,1,8,18742.0,0.0,18742,18742,63986034.0,0.0,63986034,63986034,0
88,443,6,14769806,6,8,718,3695,388,0,119.6666666667,160.8983115718,1460,0,461.875,652.7494460248,298.7852379375,0.9478797487,1136138.92307692,4053063.31156973,14625373,0,71801,14360.2,12462.1824613508,24171,246,14747311,2106758.71428571,5520251.99317551,14625373,0,0,0,0,0,132,172,0.406234178,0.5416455707,0,1460,294.2,507.5331375529,257589.885714286,0,0,1,1,0,0,0,1,1,315.2142857143,119.6666666667,461.875,0,0,0,0,0,0,6,718,8,3695,8192,7474,3,20,144432.0,0.0,144432,144432,14625373.0,0.0,14625373,14625373,0
89,443,6,190,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10526.3157894737,190.0,0.0,190,190,190,190.0,0.0,190,190,0,0.0,0.0,0,0,0,0,0,0,40,0,10526.3157894737,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
90,443,6,1877575,11,12,2008,4426,1078,0,182.5454545455,315.1251699361,1460,0,368.8333333333,539.7120163625,3426.7605821339,12.2498435482,85344.3181818182,336491.091908465,1588880,0,288513,28851.3,30079.8877253002,75197,31,1830591,166417.363636364,481286.763676765,1615501,0,0,0,0,0,232,252,5.8586208274,6.3912227208,0,1460,268.0833333333,440.9169217484,194407.731884058,0,0,1,1,0,0,0,1,1,279.7391304348,182.5454545455,368.8333333333,0,0,0,0,0,0,11,2008,12,4426,8192,8002,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
91,443,6,96,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20833.3333333333,96.0,0.0,96,96,96,96.0,0.0,96,96,0,0.0,0.0,0,0,0,0,0,0,40,0,20833.3333333333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
92,443,6,60133044,13,13,627,4354,302,0,48.2307692308,97.6730548362,1460,0,334.9230769231,572.6408795424,82.8329927885,0.4323745859,2405321.76,4351545.10499174,10003511,0,60133044,5011087.0,5213368.82795424,10015350,191,60121003,5010083.58333333,5224815.57262024,10025154,0,0,0,0,0,272,332,0.216187293,0.216187293,0,1460,184.4814814815,421.493897243,177657.105413105,0,0,1,1,0,0,0,1,1,191.5769230769,48.2307692308,334.9230769231,0,0,0,0,0,0,13,627,13,4354,8192,114,8,20,29699.1666666667,43422.3639771796,118334,11741,9992455.33333333,20261.0080170427,10003511,9952876,0
93,443,6,60435340,17,16,2107,4326,610,0,123.9411764706,230.4087320905,1460,0,270.375,492.1755614954,106.4443420025,0.5460381293,1888604.375,3955323.13500315,10003756,1,60435340,3777208.75,4980240.71255315,10015357,224,60423585,4028239.0,5059804.88982195,10016192,1,0,0,0,0,352,404,0.2812923697,0.2647457597,0,1460,189.2058823529,377.2543374381,142320.835115865,0,0,1,1,0,0,0,1,0,194.9393939394,123.9411764706,270.375,0,0,0,0,0,0,17,2107,16,4326,8192,124,11,20,77717.5,161135.460656865,406633,11574,9992369.66666667,27021.6479931679,10003756,9937217,0
94,443,6,60043261,13,13,944,4409,617,0,72.6153846154,174.7467398177,1460,0,339.1538461538,572.9646362202,89.1523863103,0.4330211179,2401730.44,4352272.91800874,10003601,1,60043261,5003605.08333333,5218654.30840169,10015397,167,60031610,5002634.16666667,5219668.15471307,10015499,1,0,0,0,0,272,332,0.2165105589,0.2165105589,0,1460,198.2592592593,430.0489768702,184942.122507122,0,0,1,1,0,0,0,1,1,205.8846153846,72.6153846154,339.1538461538,0,0,0,0,0,0,13,944,13,4409,8192,115,8,20,17063.3333333333,12708.8692284824,43004,11717,9990129.33333333,32319.0465618444,10003601,9924161,0
95,443,6,20612875,6,8,708,3695,387,0,118.0,159.2846508613,1460,0,461.875,652.7494460248,213.6043613518,0.6791871585,1585605.76923077,5650857.75675099,20392585,1,140279,28055.8,24955.4496393072,47237,260,20568107,2938301.0,7696679.18348628,20392585,1,0,0,0,0,132,172,0.2910802108,0.3881069477,0,1460,293.5333333333,507.5976847108,257655.409523809,0,0,1,1,0,0,0,1,1,314.5,118.0,461.875,0,0,0,0,0,0,6,708,8,3695,8192,7484,3,20,220041.0,0.0,220041,220041,20392585.0,0.0,20392585,20392585,0
96,443,6,202,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,153465.346534653,14851.4851485149,101.0,89.0954544295,164,38,202,101.0,89.0954544295,164,38,0,0.0,0.0,0,0,0,0,0,0,60,0,14851.4851485149,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
97,443,6,6968090,11,12,2008,4436,1078,0,182.5454545455,315.1251699361,1460,0,369.6666666667,539.4206207225,924.7871367907,3.3007610407,316731.363636364,1424055.2209648,6691913,0,276177,27617.7,29113.8338520825,78884,30,6921895,629263.181818182,2021521.18894722,6723974,0,0,0,0,0,232,252,1.5786248455,1.7221361951,0,1460,268.5,440.8459259592,194345.130434783,0,0,1,1,0,0,0,1,1,280.1739130435,182.5454545455,369.6666666667,0,0,0,0,0,0,11,2008,12,4436,8192,8002,6,20,276177.0,0.0,276177,276177,6691913.0,0.0,6691913,6691913,0
98,443,6,247,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8097.1659919028,247.0,0.0,247,247,247,247.0,0.0,247,247,0,0.0,0.0,0,0,0,0,0,0,40,0,8097.1659919028,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
