index,type,operation,amount,balance,bank,k_symbol
3739,CREDIT,TRANSFER FROM ACCOUNT,6019.0,6819.0,CD,DUCHOD
3743,ISSUE,TRANSFER TO ACCOUNT,1197.0,42314.6,UV,unknown
3744,CREDIT,TRANSFER FROM ACCOUNT,5298.0,29608.8,UV,DUCHOD
3749,CREDIT,TRANSFER FROM ACCOUNT,4042.0,16668.0,CD,DUCHOD
3762,CREDIT,TRANSFER FROM ACCOUNT,5544.0,26968.8,GH,DUCHOD
3770,CREDIT,TRANSFER FROM ACCOUNT,5448.0,22692.0,IJ,DUCHOD
3772,ISSUE,TRANSFER TO ACCOUNT,2082.0,34552.7,OP,unknown
3778,CREDIT,TRANSFER FROM ACCOUNT,6932.0,28628.0,WX,DUCHOD
3790,ISSUE,TRANSFER TO ACCOUNT,7421.0,18096.2,EF,SIPO
3796,ISSUE,TRANSFER TO ACCOUNT,4545.0,15639.7,CD,SIPO
3814,ISSUE,TRANSFER TO ACCOUNT,3869.0,23091.8,KL,SIPO
3816,ISSUE,TRANSFER TO ACCOUNT,2343.0,35538.5,OP,SIPO
3819,ISSUE,TRANSFER TO ACCOUNT,2070.0,33687.5,MN,unknown
3820,ISSUE,TRANSFER TO ACCOUNT,8110.0,35757.5,EF,SIPO
3823,ISSUE,TRANSFER TO ACCOUNT,2266.0,15392.1,QR,SIPO
3827,ISSUE,TRANSFER TO ACCOUNT,3839.0,35954.7,OP,SIPO
3831,ISSUE,TRANSFER TO ACCOUNT,3583.0,17712.0,IJ,SIPO
3833,CREDIT,TRANSFER FROM ACCOUNT,5271.0,10942.0,IJ,DUCHOD
3835,CREDIT,TRANSFER FROM ACCOUNT,6559.0,20277.0,GH,DUCHOD
3836,ISSUE,TRANSFER TO ACCOUNT,41.0,27947.3,IJ,unknown
3840,ISSUE,TRANSFER TO ACCOUNT,2569.0,19329.0,GH,unknown
3844,CREDIT,TRANSFER FROM ACCOUNT,5993.0,13108.9,UV,DUCHOD
3852,ISSUE,TRANSFER TO ACCOUNT,74.0,34478.7,EF,POJISTNE
3854,CREDIT,TRANSFER FROM ACCOUNT,5842.0,12084.0,KL,DUCHOD
3856,ISSUE,TRANSFER TO ACCOUNT,504.0,40641.8,CD,POJISTNE
3857,ISSUE,TRANSFER TO ACCOUNT,465.0,40176.8,YZ,SIPO
3859,ISSUE,TRANSFER TO ACCOUNT,3122.0,128357.7,AB,SIPO
3864,CREDIT,TRANSFER FROM ACCOUNT,6303.0,26212.0,AB,DUCHOD
3865,CREDIT,TRANSFER FROM ACCOUNT,6567.0,14258.7,YZ,DUCHOD
3880,ISSUE,TRANSFER TO ACCOUNT,897.0,14742.7,OP,unknown
3884,ISSUE,TRANSFER TO ACCOUNT,3978.0,80584.3,AB,SIPO
3888,ISSUE,TRANSFER TO ACCOUNT,3600.0,52388.0,AB,SIPO
3897,CREDIT,TRANSFER FROM ACCOUNT,6177.0,19431.0,IJ,DUCHOD
3900,ISSUE,TRANSFER TO ACCOUNT,868.0,48138.3,GH,POJISTNE
3901,ISSUE,TRANSFER TO ACCOUNT,5932.0,38265.7,WX,SIPO
3902,ISSUE,TRANSFER TO ACCOUNT,2141.0,15533.6,IJ,SIPO
3908,ISSUE,TRANSFER TO ACCOUNT,2736.0,20922.8,YZ,SIPO
3910,CREDIT,TRANSFER FROM ACCOUNT,5439.0,22556.0,QR,DUCHOD
3912,ISSUE,TRANSFER TO ACCOUNT,4292.0,27155.0,KL,SIPO
3915,ISSUE,TRANSFER TO ACCOUNT,774.0,18555.0,KL,SIPO
3916,ISSUE,TRANSFER TO ACCOUNT,3419.0,28062.0,YZ,unknown
3917,ISSUE,TRANSFER TO ACCOUNT,1405.0,75712.9,KL,unknown
3918,CREDIT,TRANSFER FROM ACCOUNT,6242.0,31036.6,AB,DUCHOD
3919,CREDIT,TRANSFER FROM ACCOUNT,6540.0,26560.0,WX,DUCHOD
3922,ISSUE,TRANSFER TO ACCOUNT,192.0,13973.9,OP,unknown
3923,ISSUE,TRANSFER TO ACCOUNT,2852.0,96031.5,OP,POJISTNE
3924,ISSUE,TRANSFER TO ACCOUNT,1475.0,98883.5,CD,unknown
3925,ISSUE,TRANSFER TO ACCOUNT,1505.0,20575.0,AB,unknown
3930,ISSUE,TRANSFER TO ACCOUNT,4639.0,23618.4,YZ,SIPO
3937,ISSUE,TRANSFER TO ACCOUNT,2607.0,20942.1,WX,unknown
3938,ISSUE,TRANSFER TO ACCOUNT,4065.0,59107.6,CD,POJISTNE
3940,ISSUE,TRANSFER TO ACCOUNT,3596.0,55511.6,QR,SIPO
3947,ISSUE,TRANSFER TO ACCOUNT,8127.0,63057.8,WX,SIPO
3958,CREDIT,TRANSFER FROM ACCOUNT,5210.0,11338.1,ST,DUCHOD
3967,ISSUE,TRANSFER TO ACCOUNT,6260.0,73104.7,WX,SIPO
3969,ISSUE,TRANSFER TO ACCOUNT,3136.0,36678.0,EF,SIPO
3978,CREDIT,TRANSFER FROM ACCOUNT,6542.0,7242.0,OP,DUCHOD
3979,ISSUE,TRANSFER TO ACCOUNT,2042.0,47301.3,EF,SIPO
3981,ISSUE,TRANSFER TO ACCOUNT,5596.0,70116.9,UV,POJISTNE
3985,CREDIT,TRANSFER FROM ACCOUNT,6007.0,18702.9,MN,DUCHOD
3986,ISSUE,TRANSFER TO ACCOUNT,2505.0,11468.9,IJ,SIPO
3987,ISSUE,TRANSFER TO ACCOUNT,3179.0,92852.5,YZ,SIPO
3988,ISSUE,TRANSFER TO ACCOUNT,153.0,20422.0,UV,SIPO
3994,ISSUE,TRANSFER TO ACCOUNT,5465.0,68514.6,ST,unknown
3995,ISSUE,TRANSFER TO ACCOUNT,38.0,31138.8,EF,unknown
3997,ISSUE,TRANSFER TO ACCOUNT,506.0,20436.1,KL,SIPO
4000,CREDIT,TRANSFER FROM ACCOUNT,4337.0,5437.0,EF,DUCHOD
4001,CREDIT,TRANSFER FROM ACCOUNT,5922.0,24497.0,CD,DUCHOD
4002,CREDIT,TRANSFER FROM ACCOUNT,4235.0,5335.0,OP,DUCHOD
4005,CREDIT,TRANSFER FROM ACCOUNT,6864.0,7864.0,QR,DUCHOD
4015,CREDIT,TRANSFER FROM ACCOUNT,4236.0,13708.0,AB,DUCHOD
4023,ISSUE,TRANSFER TO ACCOUNT,1390.0,22308.5,ST,unknown
4024,CREDIT,TRANSFER FROM ACCOUNT,6105.0,6705.0,WX,DUCHOD
4026,ISSUE,TRANSFER TO ACCOUNT,43.0,16712.0,AB,SIPO
4028,CREDIT,TRANSFER FROM ACCOUNT,6207.0,30556.9,YZ,DUCHOD
4036,ISSUE,TRANSFER TO ACCOUNT,3463.0,23438.0,IJ,SIPO
4037,ISSUE,TRANSFER TO ACCOUNT,7663.0,22949.5,UV,SIPO
4039,ISSUE,TRANSFER TO ACCOUNT,6262.0,54170.4,EF,SIPO
4045,ISSUE,TRANSFER TO ACCOUNT,51.0,12532.2,GH,unknown
4048,CREDIT,TRANSFER FROM ACCOUNT,6604.0,20212.0,YZ,DUCHOD
4054,ISSUE,TRANSFER TO ACCOUNT,1978.0,24835.8,WX,SIPO
4055,CREDIT,TRANSFER FROM ACCOUNT,4758.0,23990.0,GH,DUCHOD
4059,ISSUE,TRANSFER TO ACCOUNT,7591.0,46521.5,YZ,SIPO
4063,ISSUE,TRANSFER TO ACCOUNT,7875.0,39774.9,KL,SIPO
4071,ISSUE,TRANSFER TO ACCOUNT,46.0,32414.8,OP,POJISTNE
4080,CREDIT,TRANSFER FROM ACCOUNT,6745.0,27680.0,EF,DUCHOD
4086,CREDIT,TRANSFER FROM ACCOUNT,4896.0,5996.0,YZ,DUCHOD
4088,ISSUE,TRANSFER TO ACCOUNT,157.0,18685.7,IJ,POJISTNE
4094,CREDIT,TRANSFER FROM ACCOUNT,6614.0,26466.7,CD,DUCHOD
4098,ISSUE,TRANSFER TO ACCOUNT,4028.0,81396.8,MN,SIPO
4100,CREDIT,TRANSFER FROM ACCOUNT,6310.0,32250.0,KL,DUCHOD
4101,ISSUE,TRANSFER TO ACCOUNT,2264.0,10268.2,EF,SIPO
4107,ISSUE,TRANSFER TO ACCOUNT,1662.0,12152.0,QR,SIPO
4110,CREDIT,TRANSFER FROM ACCOUNT,6434.0,17025.8,OP,DUCHOD
4113,CREDIT,TRANSFER FROM ACCOUNT,5671.0,23084.0,UV,DUCHOD
4118,ISSUE,TRANSFER TO ACCOUNT,1348.0,46091.3,WX,SIPO
4119,ISSUE,TRANSFER TO ACCOUNT,699.0,47439.3,UV,unknown
4123,ISSUE,TRANSFER TO ACCOUNT,508.0,35446.7,YZ,unknown
4129,CREDIT,TRANSFER FROM ACCOUNT,5582.0,17846.0,QR,DUCHOD
4133,CREDIT,TRANSFER FROM ACCOUNT,4276.0,23590.0,UV,DUCHOD
4134,ISSUE,TRANSFER TO ACCOUNT,4167.0,23895.0,QR,SIPO
4135,ISSUE,TRANSFER TO ACCOUNT,2552.0,22993.0,UV,SIPO
4137,ISSUE,TRANSFER TO ACCOUNT,983.0,69133.9,CD,SIPO
4142,ISSUE,TRANSFER TO ACCOUNT,3360.0,15342.9,KL,SIPO
4145,ISSUE,TRANSFER TO ACCOUNT,800.0,18957.9,OP,unknown
4151,ISSUE,TRANSFER TO ACCOUNT,4438.0,30040.7,AB,SIPO
4152,ISSUE,TRANSFER TO ACCOUNT,324.0,18807.1,IJ,SIPO
4153,ISSUE,TRANSFER TO ACCOUNT,7951.0,19131.1,QR,unknown
4154,ISSUE,TRANSFER TO ACCOUNT,1474.0,54037.6,OP,unknown
4159,CREDIT,TRANSFER FROM ACCOUNT,4327.0,22816.6,AB,DUCHOD
4162,ISSUE,TRANSFER TO ACCOUNT,3116.0,30775.2,UV,SIPO
4163,CREDIT,TRANSFER FROM ACCOUNT,6698.0,33891.2,YZ,DUCHOD
4164,CREDIT,TRANSFER FROM ACCOUNT,6582.0,26601.8,EF,DUCHOD
4170,ISSUE,TRANSFER TO ACCOUNT,608.0,62449.8,IJ,unknown
4171,ISSUE,TRANSFER TO ACCOUNT,2250.0,10895.0,GH,SIPO
4178,ISSUE,TRANSFER TO ACCOUNT,1339.0,60005.7,IJ,unknown
4180,CREDIT,TRANSFER FROM ACCOUNT,4544.0,9588.0,OP,DUCHOD
4188,CREDIT,TRANSFER FROM ACCOUNT,4260.0,5060.0,ST,DUCHOD
4189,ISSUE,TRANSFER TO ACCOUNT,6994.0,56104.5,QR,SIPO
4192,CREDIT,TRANSFER FROM ACCOUNT,5009.0,15277.2,AB,DUCHOD
4198,ISSUE,TRANSFER TO ACCOUNT,1684.0,80179.2,OP,unknown
4200,ISSUE,TRANSFER TO ACCOUNT,1017.0,74725.5,IJ,POJISTNE
4204,CREDIT,TRANSFER FROM ACCOUNT,6226.0,6526.0,GH,DUCHOD
4205,ISSUE,TRANSFER TO ACCOUNT,733.0,66527.0,CD,unknown
4206,ISSUE,TRANSFER TO ACCOUNT,6892.0,59635.0,UV,SIPO
4207,ISSUE,TRANSFER TO ACCOUNT,3046.0,27990.6,YZ,SIPO
4208,ISSUE,TRANSFER TO ACCOUNT,3662.0,26894.9,OP,SIPO
4209,CREDIT,TRANSFER FROM ACCOUNT,5740.0,23426.8,GH,DUCHOD
4214,CREDIT,TRANSFER FROM ACCOUNT,5355.0,22320.0,CD,DUCHOD
4217,CREDIT,TRANSFER FROM ACCOUNT,4729.0,24425.8,AB,DUCHOD
4219,CREDIT,TRANSFER FROM ACCOUNT,5718.0,24273.0,UV,DUCHOD
4225,ISSUE,TRANSFER TO ACCOUNT,2687.0,16270.9,OP,SIPO
4231,ISSUE,TRANSFER TO ACCOUNT,1599.0,25369.8,OP,SIPO
4234,CREDIT,TRANSFER FROM ACCOUNT,5822.0,6622.0,ST,DUCHOD
4242,ISSUE,TRANSFER TO ACCOUNT,262.0,54059.8,YZ,unknown
4244,ISSUE,TRANSFER TO ACCOUNT,3334.0,47557.6,KL,SIPO
4250,ISSUE,TRANSFER TO ACCOUNT,612.0,30163.2,IJ,unknown
4254,ISSUE,TRANSFER TO ACCOUNT,254.0,60018.4,GH,unknown
4255,ISSUE,TRANSFER TO ACCOUNT,2660.0,60272.4,CD,SIPO
4256,CREDIT,TRANSFER FROM ACCOUNT,5921.0,12457.8,EF,DUCHOD
4258,ISSUE,TRANSFER TO ACCOUNT,11126.0,41502.2,IJ,SIPO
4264,ISSUE,TRANSFER TO ACCOUNT,4754.0,75830.3,CD,unknown
4269,ISSUE,TRANSFER TO ACCOUNT,1769.0,50619.0,EF,unknown
4273,CREDIT,TRANSFER FROM ACCOUNT,6148.0,30746.8,CD,DUCHOD
4274,CREDIT,TRANSFER FROM ACCOUNT,4470.0,5544.9,CD,DUCHOD
4275,ISSUE,TRANSFER TO ACCOUNT,573.0,59599.7,EF,unknown
4279,CREDIT,TRANSFER FROM ACCOUNT,5781.0,24095.8,YZ,DUCHOD
4280,ISSUE,TRANSFER TO ACCOUNT,599.0,43877.5,GH,POJISTNE
4281,ISSUE,TRANSFER TO ACCOUNT,1687.0,78492.2,CD,SIPO
4282,ISSUE,TRANSFER TO ACCOUNT,4297.0,31453.2,QR,SIPO
4283,ISSUE,TRANSFER TO ACCOUNT,1156.0,15556.0,KL,unknown
4284,ISSUE,TRANSFER TO ACCOUNT,928.0,14628.0,KL,POJISTNE
4288,CREDIT,TRANSFER FROM ACCOUNT,5672.0,23052.2,OP,DUCHOD
4289,CREDIT,TRANSFER FROM ACCOUNT,4197.0,12791.0,IJ,DUCHOD
4292,CREDIT,TRANSFER FROM ACCOUNT,6686.0,13789.1,ST,DUCHOD
4294,CREDIT,TRANSFER FROM ACCOUNT,4519.0,13989.1,ST,DUCHOD
4295,CREDIT,TRANSFER FROM ACCOUNT,4164.0,13192.0,MN,DUCHOD
4296,CREDIT,TRANSFER FROM ACCOUNT,6193.0,12886.0,YZ,DUCHOD
4302,ISSUE,TRANSFER TO ACCOUNT,148.0,11320.9,CD,POJISTNE
4303,CREDIT,TRANSFER FROM ACCOUNT,4652.0,5352.0,MN,DUCHOD
4307,ISSUE,TRANSFER TO ACCOUNT,2631.0,20759.0,QR,SIPO
4316,ISSUE,TRANSFER TO ACCOUNT,2927.0,31826.3,CD,SIPO
4317,CREDIT,TRANSFER FROM ACCOUNT,4316.0,8932.0,CD,DUCHOD
5454,CREDIT,TRANSFER FROM ACCOUNT,4843.0,19572.0,AB,DUCHOD
5455,CREDIT,TRANSFER FROM ACCOUNT,5953.0,12630.0,EF,DUCHOD
5459,ISSUE,TRANSFER TO ACCOUNT,463.0,22725.7,IJ,POJISTNE
5468,ISSUE,TRANSFER TO ACCOUNT,2808.0,18940.4,UV,SIPO
5474,ISSUE,TRANSFER TO ACCOUNT,9541.0,31875.2,IJ,SIPO
5475,CREDIT,TRANSFER FROM ACCOUNT,5123.0,28424.9,YZ,DUCHOD
5478,ISSUE,TRANSFER TO ACCOUNT,2065.0,10147.5,EF,SIPO
5479,CREDIT,TRANSFER FROM ACCOUNT,4807.0,24535.0,OP,DUCHOD
5488,CREDIT,TRANSFER FROM ACCOUNT,4514.0,14181.8,AB,DUCHOD
5490,ISSUE,TRANSFER TO ACCOUNT,538.0,35903.3,OP,unknown
5496,ISSUE,TRANSFER TO ACCOUNT,1093.0,33232.6,WX,unknown
5500,ISSUE,TRANSFER TO ACCOUNT,169.0,35409.5,AB,POJISTNE
5504,ISSUE,TRANSFER TO ACCOUNT,13841.0,26801.2,EF,SIPO
5506,CREDIT,TRANSFER FROM ACCOUNT,5224.0,27212.6,CD,DUCHOD
5507,ISSUE,TRANSFER TO ACCOUNT,19.0,27193.6,EF,unknown
5509,CREDIT,TRANSFER FROM ACCOUNT,4203.0,21515.0,OP,DUCHOD
5513,CREDIT,TRANSFER FROM ACCOUNT,4200.0,8800.0,OP,DUCHOD
5514,CREDIT,TRANSFER FROM ACCOUNT,5079.0,21416.0,UV,DUCHOD
5516,ISSUE,TRANSFER TO ACCOUNT,956.0,26456.9,AB,POJISTNE
5517,CREDIT,TRANSFER FROM ACCOUNT,5029.0,24767.6,UV,DUCHOD
5519,ISSUE,TRANSFER TO ACCOUNT,997.0,36088.5,ST,unknown
5520,ISSUE,TRANSFER TO ACCOUNT,8992.0,33847.9,GH,SIPO
5521,CREDIT,TRANSFER FROM ACCOUNT,6238.0,34036.3,UV,DUCHOD
5527,CREDIT,TRANSFER FROM ACCOUNT,6605.0,6905.0,IJ,DUCHOD
5530,ISSUE,TRANSFER TO ACCOUNT,825.0,41842.7,QR,SIPO
5531,ISSUE,TRANSFER TO ACCOUNT,115.0,21568.2,UV,unknown
5532,ISSUE,TRANSFER TO ACCOUNT,3844.0,23205.1,MN,unknown
5538,CREDIT,TRANSFER FROM ACCOUNT,4718.0,23621.5,OP,DUCHOD
5540,ISSUE,TRANSFER TO ACCOUNT,2125.0,20702.0,GH,SIPO
5542,CREDIT,TRANSFER FROM ACCOUNT,4271.0,17784.0,CD,DUCHOD
5551,ISSUE,TRANSFER TO ACCOUNT,1973.0,49610.3,OP,SIPO
5553,ISSUE,TRANSFER TO ACCOUNT,1591.0,43137.5,WX,unknown
5555,ISSUE,TRANSFER TO ACCOUNT,3189.0,10267.5,MN,SIPO
5556,CREDIT,TRANSFER FROM ACCOUNT,6388.0,30884.1,YZ,DUCHOD
5561,ISSUE,TRANSFER TO ACCOUNT,2348.0,40132.4,ST,POJISTNE
5569,CREDIT,TRANSFER FROM ACCOUNT,4350.0,9600.0,UV,DUCHOD
5575,ISSUE,TRANSFER TO ACCOUNT,5569.0,50211.8,EF,SIPO
5577,ISSUE,TRANSFER TO ACCOUNT,3168.0,25256.9,QR,SIPO
5579,ISSUE,TRANSFER TO ACCOUNT,1727.0,27757.5,WX,SIPO
5580,CREDIT,TRANSFER FROM ACCOUNT,6411.0,19433.0,GH,DUCHOD
5589,ISSUE,TRANSFER TO ACCOUNT,2643.0,25266.2,WX,SIPO
5593,CREDIT,TRANSFER FROM ACCOUNT,4435.0,4635.0,OP,DUCHOD
5601,ISSUE,TRANSFER TO ACCOUNT,232.0,31473.4,GH,POJISTNE
5602,CREDIT,TRANSFER FROM ACCOUNT,5859.0,23618.9,GH,DUCHOD
5606,ISSUE,TRANSFER TO ACCOUNT,2300.0,33262.9,IJ,POJISTNE
5608,CREDIT,TRANSFER FROM ACCOUNT,6934.0,34870.0,QR,DUCHOD
5609,ISSUE,TRANSFER TO ACCOUNT,2850.0,11300.4,AB,SIPO
5611,ISSUE,TRANSFER TO ACCOUNT,617.0,40009.5,YZ,POJISTNE
5614,ISSUE,TRANSFER TO ACCOUNT,2360.0,31676.3,EF,SIPO
5618,ISSUE,TRANSFER TO ACCOUNT,4654.0,46778.4,EF,SIPO
5619,CREDIT,TRANSFER FROM ACCOUNT,6668.0,20904.0,GH,DUCHOD
5621,ISSUE,TRANSFER TO ACCOUNT,188.0,19831.6,AB,unknown
5625,CREDIT,TRANSFER FROM ACCOUNT,4356.0,24825.8,GH,DUCHOD
5626,ISSUE,TRANSFER TO ACCOUNT,5774.0,70893.5,CD,SIPO
5627,CREDIT,TRANSFER FROM ACCOUNT,5915.0,29875.0,ST,DUCHOD
5629,CREDIT,TRANSFER FROM ACCOUNT,6689.0,25104.1,ST,DUCHOD
5630,CREDIT,TRANSFER FROM ACCOUNT,6060.0,18580.0,KL,DUCHOD
5635,ISSUE,TRANSFER TO ACCOUNT,3114.0,10354.6,KL,SIPO
5638,ISSUE,TRANSFER TO ACCOUNT,8228.0,38268.6,KL,SIPO
5644,ISSUE,TRANSFER TO ACCOUNT,9612.0,72184.6,EF,SIPO
5648,CREDIT,TRANSFER FROM ACCOUNT,4555.0,23675.0,QR,DUCHOD
5655,CREDIT,TRANSFER FROM ACCOUNT,6153.0,31865.0,MN,DUCHOD
5658,CREDIT,TRANSFER FROM ACCOUNT,4442.0,9300.1,OP,DUCHOD
5659,ISSUE,TRANSFER TO ACCOUNT,3572.0,39565.5,AB,POJISTNE
5660,CREDIT,TRANSFER FROM ACCOUNT,5039.0,15306.5,MN,DUCHOD
5663,ISSUE,TRANSFER TO ACCOUNT,5303.0,23561.3,YZ,SIPO
5664,ISSUE,TRANSFER TO ACCOUNT,7692.0,41114.5,YZ,SIPO
5666,CREDIT,TRANSFER FROM ACCOUNT,4212.0,23152.4,WX,DUCHOD
5677,ISSUE,TRANSFER TO ACCOUNT,6327.0,102204.2,ST,SIPO
5679,ISSUE,TRANSFER TO ACCOUNT,3204.0,21331.0,CD,SIPO
5684,ISSUE,TRANSFER TO ACCOUNT,601.0,14975.0,EF,unknown
5687,CREDIT,TRANSFER FROM ACCOUNT,5081.0,26016.6,WX,DUCHOD
5691,ISSUE,TRANSFER TO ACCOUNT,361.0,24905.2,QR,unknown
5696,CREDIT,TRANSFER FROM ACCOUNT,6019.0,12838.0,CD,DUCHOD
5700,ISSUE,TRANSFER TO ACCOUNT,1197.0,31311.1,UV,unknown
5703,ISSUE,TRANSFER TO ACCOUNT,226.0,31247.4,OP,unknown
5705,CREDIT,TRANSFER FROM ACCOUNT,5298.0,26197.0,UV,DUCHOD
5707,ISSUE,TRANSFER TO ACCOUNT,2694.0,18016.0,AB,SIPO
5708,CREDIT,TRANSFER FROM ACCOUNT,4042.0,20710.0,CD,DUCHOD
5725,CREDIT,TRANSFER FROM ACCOUNT,5544.0,17812.8,GH,DUCHOD
5729,ISSUE,TRANSFER TO ACCOUNT,7936.0,39743.8,OP,SIPO
5732,ISSUE,TRANSFER TO ACCOUNT,66.0,47679.8,OP,POJISTNE
5735,CREDIT,TRANSFER FROM ACCOUNT,5448.0,28140.0,IJ,DUCHOD
5738,ISSUE,TRANSFER TO ACCOUNT,2082.0,19486.2,OP,unknown
5742,CREDIT,TRANSFER FROM ACCOUNT,4220.0,5020.0,EF,DUCHOD
5749,ISSUE,TRANSFER TO ACCOUNT,3189.0,7165.6,MN,POJISTNE
5750,ISSUE,TRANSFER TO ACCOUNT,1941.0,74928.1,YZ,SIPO
5753,CREDIT,TRANSFER FROM ACCOUNT,6932.0,33374.7,WX,DUCHOD
5755,ISSUE,TRANSFER TO ACCOUNT,145.0,32383.7,IJ,unknown
5760,ISSUE,TRANSFER TO ACCOUNT,629.0,43612.2,ST,POJISTNE
5764,CREDIT,TRANSFER FROM ACCOUNT,4635.0,4835.0,ST,DUCHOD
5767,ISSUE,TRANSFER TO ACCOUNT,7421.0,55354.5,EF,SIPO
5772,ISSUE,TRANSFER TO ACCOUNT,4545.0,22310.2,CD,SIPO
5782,ISSUE,TRANSFER TO ACCOUNT,2145.0,28672.9,GH,SIPO
5792,ISSUE,TRANSFER TO ACCOUNT,60.0,28452.5,EF,POJISTNE
5796,ISSUE,TRANSFER TO ACCOUNT,3869.0,9783.1,KL,SIPO
5797,ISSUE,TRANSFER TO ACCOUNT,2343.0,33560.3,OP,SIPO
5799,ISSUE,TRANSFER TO ACCOUNT,4208.0,32210.5,YZ,unknown
5800,ISSUE,TRANSFER TO ACCOUNT,8110.0,35444.1,EF,SIPO
5802,ISSUE,TRANSFER TO ACCOUNT,2070.0,33374.1,MN,unknown
5805,ISSUE,TRANSFER TO ACCOUNT,2266.0,16563.5,QR,SIPO
5808,ISSUE,TRANSFER TO ACCOUNT,3839.0,32044.5,OP,SIPO
5812,ISSUE,TRANSFER TO ACCOUNT,3583.0,19035.9,IJ,SIPO
5815,CREDIT,TRANSFER FROM ACCOUNT,5271.0,16213.0,IJ,DUCHOD
5819,CREDIT,TRANSFER FROM ACCOUNT,6559.0,26836.0,GH,DUCHOD
5820,ISSUE,TRANSFER TO ACCOUNT,41.0,33221.9,IJ,unknown
5821,ISSUE,TRANSFER TO ACCOUNT,3152.0,17888.8,UV,SIPO
5825,ISSUE,TRANSFER TO ACCOUNT,2569.0,19146.3,GH,unknown
5830,CREDIT,TRANSFER FROM ACCOUNT,5993.0,19131.4,UV,DUCHOD
5831,ISSUE,TRANSFER TO ACCOUNT,660.0,30936.0,YZ,unknown
5839,ISSUE,TRANSFER TO ACCOUNT,74.0,19412.2,EF,POJISTNE
5842,CREDIT,TRANSFER FROM ACCOUNT,5842.0,17926.0,KL,DUCHOD
5844,ISSUE,TRANSFER TO ACCOUNT,465.0,22740.1,YZ,SIPO
5845,ISSUE,TRANSFER TO ACCOUNT,504.0,22236.1,CD,POJISTNE
5847,ISSUE,TRANSFER TO ACCOUNT,3122.0,93404.2,AB,SIPO
5852,CREDIT,TRANSFER FROM ACCOUNT,6892.0,7292.0,YZ,DUCHOD
5853,CREDIT,TRANSFER FROM ACCOUNT,6303.0,32515.0,AB,DUCHOD
5854,CREDIT,TRANSFER FROM ACCOUNT,6567.0,20857.7,YZ,DUCHOD
5856,ISSUE,TRANSFER TO ACCOUNT,6545.0,29210.8,KL,SIPO
5857,ISSUE,TRANSFER TO ACCOUNT,3190.0,24493.7,AB,SIPO
5865,ISSUE,TRANSFER TO ACCOUNT,5395.0,59301.5,AB,SIPO
5875,ISSUE,TRANSFER TO ACCOUNT,897.0,21413.2,OP,unknown
5879,ISSUE,TRANSFER TO ACCOUNT,3978.0,54657.8,AB,SIPO
5884,ISSUE,TRANSFER TO ACCOUNT,3600.0,45890.6,AB,SIPO
5885,ISSUE,TRANSFER TO ACCOUNT,5517.0,43917.6,OP,unknown
5888,ISSUE,TRANSFER TO ACCOUNT,4773.0,35675.0,GH,SIPO
5895,CREDIT,TRANSFER FROM ACCOUNT,6177.0,25608.0,IJ,DUCHOD
5898,ISSUE,TRANSFER TO ACCOUNT,2728.0,23288.6,YZ,SIPO
5899,ISSUE,TRANSFER TO ACCOUNT,1052.0,31158.5,UV,POJISTNE
5900,ISSUE,TRANSFER TO ACCOUNT,868.0,42948.6,GH,POJISTNE
5904,ISSUE,TRANSFER TO ACCOUNT,5932.0,28173.4,WX,SIPO
5906,ISSUE,TRANSFER TO ACCOUNT,2141.0,29170.1,IJ,SIPO
5907,CREDIT,TRANSFER FROM ACCOUNT,6248.0,7248.0,IJ,DUCHOD
5913,ISSUE,TRANSFER TO ACCOUNT,2736.0,23461.0,YZ,SIPO
5916,CREDIT,TRANSFER FROM ACCOUNT,5439.0,27995.0,QR,DUCHOD
5917,ISSUE,TRANSFER TO ACCOUNT,4292.0,26719.6,KL,SIPO
5922,ISSUE,TRANSFER TO ACCOUNT,774.0,18372.3,KL,SIPO
5923,ISSUE,TRANSFER TO ACCOUNT,3419.0,52208.9,YZ,unknown
5925,ISSUE,TRANSFER TO ACCOUNT,1405.0,57135.5,KL,unknown
5926,CREDIT,TRANSFER FROM ACCOUNT,6242.0,21466.7,AB,DUCHOD
5927,CREDIT,TRANSFER FROM ACCOUNT,6540.0,30039.1,WX,DUCHOD
5928,ISSUE,TRANSFER TO ACCOUNT,713.0,31017.5,QR,unknown
5929,ISSUE,TRANSFER TO ACCOUNT,8279.0,31730.5,YZ,SIPO
5934,ISSUE,TRANSFER TO ACCOUNT,1.0,40448.0,UV,POJISTNE
5936,ISSUE,TRANSFER TO ACCOUNT,192.0,19639.6,OP,unknown
5937,ISSUE,TRANSFER TO ACCOUNT,1475.0,87570.5,CD,unknown
5938,ISSUE,TRANSFER TO ACCOUNT,2852.0,89045.5,OP,POJISTNE
5939,ISSUE,TRANSFER TO ACCOUNT,1505.0,20520.8,AB,unknown
5943,ISSUE,TRANSFER TO ACCOUNT,471.0,33972.8,GH,unknown
5944,ISSUE,TRANSFER TO ACCOUNT,3854.0,25526.3,UV,SIPO
5945,ISSUE,TRANSFER TO ACCOUNT,4639.0,24339.5,YZ,SIPO
5952,ISSUE,TRANSFER TO ACCOUNT,2607.0,19727.8,WX,unknown
5953,ISSUE,TRANSFER TO ACCOUNT,4065.0,42690.9,CD,POJISTNE
5954,ISSUE,TRANSFER TO ACCOUNT,3596.0,39094.9,QR,SIPO
